15/07/2017,19:05:45,580039,962893,752462,941185,478578,745418,728755,182225,64683,16207,579717,962709,751039,940058,476115,741440,727865,181214,64469,16188,579125,962145,749868,937761,473959,738875,727425,180149,64266,16135,37.6
15/07/2017,19:08:45,579062,962692,752167,941805,478171,744540,728331,181045,64689,16225,579120,963323,751568,939475,475950,742302,727529,180390,64518,16187,578997,962895,750706,939398,475474,740214,727004,178238,64301,16130,37.5
15/07/2017,19:11:45,579435,962073,751512,941983,478108,744637,728969,182278,64769,16274,580595,962659,752713,943052,480045,745871,729057,184910,65254,16364,580273,963078,753084,943187,480373,747838,730918,185377,65292,16422,37.5
15/07/2017,19:14:45,580633,962364,752579,946127,484081,752909,730114,191231,65888,16557,582286,966009,757377,951140,487605,756675,732007,192669,66274,16689,582160,964540,755303,949174,486177,754525,731066,188853,66016,16592,37.5
15/07/2017,19:17:45,581210,963641,754554,946234,482897,751587,730196,186698,65598,16475,579736,963700,752646,943657,480602,748530,729076,183871,65255,16364,579375,961102,751568,943568,479902,746604,728909,183102,65160,16366,37.5
15/07/2017,19:20:45,579052,961041,750947,941554,476855,742661,726792,179274,64434,16123,577870,958959,749522,937254,473526,737409,725696,176248,63677,15910,576648,959212,747156,932515,470044,733904,724010,175743,63516,15876,37.6
15/07/2017,19:23:45,575562,955279,746542,933412,471828,736773,722676,173763,63964,16034,575913,954827,743938,930841,469359,730846,720692,169317,63271,15812,572086,950998,740321,924152,464646,726398,717823,166578,62788,15686,37.7
15/07/2017,19:26:45,569599,949059,735699,914297,453788,710879,714485,163009,60820,15144,569354,949295,734568,912757,453350,710864,714528,164321,61038,15208,569512,949413,736750,917132,458623,718444,715690,164937,61751,15409,37.9
15/07/2017,19:29:45,570644,950411,738480,920266,461307,723476,716906,167554,62455,15602,571680,950442,740581,925560,466532,727974,719258,168869,63092,15792,573088,952967,742123,929587,470219,733666,720493,171244,63762,15989,37.8
15/07/2017,19:32:45,575686,954927,746618,935812,476232,741419,723100,175113,64572,16185,575509,954884,746379,934358,474807,739543,722663,175011,64361,16125,575924,955461,747651,937170,476921,742218,723893,176222,64666,16200,37.7
15/07/2017,19:44:45,576575,956508,750734,941758,479255,747330,725299,178467,64955,16239,576000,957079,750461,940821,479611,746133,725657,178565,64948,16245,576401,957019,749677,941105,479684,746310,725810,179486,64967,16249,36.7
15/07/2017,19:47:45,577009,957476,750856,942653,480777,748658,726483,180379,65191,16285,576940,957925,750906,942951,481293,748440,726887,179966,65168,16281,577218,957666,751236,943134,481722,748882,727133,180657,65239,16310,36.6
15/07/2017,19:50:45,577259,959138,751068,943539,482800,750642,727629,180886,65414,16366,577475,958174,751901,944463,482924,751037,727060,181634,65468,16360,576927,957468,751631,943538,482908,750680,726793,181581,65347,16323,36.6
15/07/2017,19:53:45,578137,957154,752570,944232,482834,752239,727758,183069,65529,16385,579063,959170,752879,945438,485179,752607,728111,184870,65643,16423,578204,959662,752901,947210,485029,754358,727674,185969,65892,16445,36.6
15/07/2017,19:56:45,578816,959496,754082,948075,486929,756306,728898,187221,66094,16516,578894,959574,753649,949866,487938,756206,729023,187628,66203,16544,579002,959159,753890,949215,487574,755729,729701,187652,66162,16538,36.6
15/07/2017,19:59:45,578812,958714,754155,948456,486931,756326,728412,186358,65895,16456,578286,958382,753480,946959,485478,753273,728546,185664,65762,16407,578628,958276,752908,947567,485438,754196,728259,186187,65833,16431,36.6
15/07/2017,20:02:45,578640,959057,753830,948717,486275,755774,728978,186201,65917,16452,578569,958813,753537,946963,485859,754136,728666,185515,65792,16404,578550,960205,753825,948935,486232,754833,728664,186414,65923,16437,36.6
15/07/2017,20:05:45,578692,958924,753994,948539,486574,757063,728722,186293,65954,16445,578826,959246,754037,948743,486491,755679,728095,185971,65894,16433,578822,960629,754061,948593,487062,755942,729208,186478,65812,16386,36.6
15/07/2017,20:08:45,579495,959505,754472,949353,487592,757389,729246,189894,66033,16455,579263,960111,754602,949515,487562,757101,729194,190178,66019,16440,579457,960112,754475,949703,487851,756303,728214,190898,66058,16458,36.6
15/07/2017,20:11:45,579534,960598,754925,950208,488358,759114,730236,191932,66135,16455,580171,961062,755451,950788,488502,758475,730325,192723,66132,16459,580288,960110,756012,951912,489012,759413,730808,193805,66203,16481,36.6
15/07/2017,20:14:45,580137,961052,755758,951382,488516,759313,730712,192407,66086,16416,579943,960443,755026,949726,487785,757432,730613,190270,65799,16348,579266,959150,754201,948901,486080,755096,729151,188957,65535,16267,36.6
15/07/2017,20:17:45,576923,957255,751901,944081,480664,749194,726635,183027,64629,16024,577647,957778,751382,945021,481002,749655,727563,183711,64810,16039,577774,957738,752025,944407,481328,749673,726993,183739,64805,16019,36.5
15/07/2017,20:20:45,578128,958958,753286,945802,482333,752712,728214,186220,64972,16095,578217,957876,752721,946434,482663,751537,728579,185576,64940,16050,577195,958463,752743,945751,481379,750980,727645,184613,64816,16018,36.5
15/07/2017,20:23:45,577697,956593,752649,944639,481117,750742,727003,182941,64747,15963,578168,957403,751958,944381,480567,747982,727409,181042,64454,15921,576978,956842,751317,944331,479249,747614,726754,180237,64386,15911,36.7
15/07/2017,20:26:45,575531,954824,748961,939506,475848,744223,724980,177269,63812,15713,575682,954508,749051,939452,475192,741943,724448,176784,63701,15675,576095,955144,749566,939902,475742,742381,724773,176805,63605,15646,36.8
15/07/2017,20:29:45,575812,955004,749260,938555,473985,741980,724208,175515,63398,15581,576271,955683,750211,939830,475110,742228,725348,176978,63486,15598,576304,955345,749199,938832,474404,741688,725008,176555,63392,15570,36.9
15/07/2017,20:32:45,575047,954151,748527,938396,473903,741044,723471,173219,63320,15532,575703,953856,749127,937321,473497,741542,724829,174095,63366,15558,575443,954234,748878,938624,473141,741313,725164,173575,63373,15548,37.0
15/07/2017,20:44:45,574545,952808,746882,934542,468951,736951,721766,167721,62365,15164,575240,952246,746902,934970,469471,736523,721923,168110,62374,15181,574652,951512,746089,934014,468274,734201,722075,167623,62242,15150,37.4
15/07/2017,20:47:44,574549,952345,746265,934485,467697,734980,722150,167720,62077,15071,574186,951928,746184,933568,467976,733954,721117,166954,61944,15043,574056,951804,745480,933181,466743,732915,721349,166787,61771,14992,37.5
15/07/2017,20:50:44,574256,950910,745727,932404,465370,732321,721005,165832,61542,14905,573938,951424,745619,931724,464805,730781,721376,165620,61635,14943,574222,950825,745642,932612,466590,732456,720768,165241,61703,14967,37.5
15/07/2017,20:53:44,574420,950767,744789,933271,466565,734148,720920,166394,61735,14960,574606,950757,745892,934700,467312,733746,721463,167383,61883,14976,573802,951327,745421,932916,466317,733712,721689,167427,61780,14965,37.4
15/07/2017,20:56:44,574738,951828,747260,935108,467947,735853,722742,167964,61860,14971,574276,950772,747020,934427,467832,734924,722231,167456,61786,14940,574649,951193,746210,934109,466425,733036,721305,166112,61531,14863,37.4
15/07/2017,20:59:44,573837,950883,746165,932541,464663,733280,721511,166403,61391,14812,574139,950955,746357,932600,465283,731593,722002,166883,61370,14806,574081,950406,746187,933310,466427,732334,721953,167658,61513,14837,37.2
15/07/2017,21:02:44,572687,948973,744623,930905,463659,730786,720211,164458,61053,14697,572534,948923,745040,930298,463865,728796,719689,162940,60888,14651,571611,947487,743333,927035,459707,724771,718647,159976,60390,14493,37.0
15/07/2017,21:05:44,571389,947345,743299,927930,459847,726289,719034,159974,60321,14487,572468,949245,745154,930752,462128,729168,720782,163141,60806,14596,572893,949470,744727,931863,464511,731996,721861,165577,61172,14691,37.0
15/07/2017,21:08:44,573309,950405,745889,932436,463132,730154,720801,162794,60726,14550,572699,949479,745953,932068,463026,729844,721175,163449,60777,14559,574172,950751,747037,934021,465160,732546,722441,166092,61034,14628,36.9
15/07/2017,21:11:44,574513,951609,747751,934031,464138,732162,721644,164542,60758,14549,572217,948691,745161,929801,460493,727830,721042,161171,60177,14397,571480,948090,743341,928321,457621,723609,719505,159165,59782,14277,36.7
15/07/2017,21:14:44,567614,943317,737155,914933,445657,709186,714333,151909,58336,13878,569576,944518,740696,922068,452305,716029,716704,154351,58890,14017,569450,945514,740070,922417,453103,718664,717247,154679,59162,14089,36.7
15/07/2017,21:17:44,570573,946023,742439,926042,456320,722523,717884,155762,59493,14159,571175,946510,743166,927400,458289,724154,718591,158551,59800,14217,571761,947515,743421,929251,459466,725814,719473,159992,59993,14253,36.9
15/07/2017,21:20:44,570672,946017,742763,926062,455956,722705,718203,158340,59459,14095,570795,946286,743846,926896,456740,723603,718575,158694,59486,14114,571018,946179,743839,927811,457302,722939,718417,159018,59454,14089,36.9
15/07/2017,21:23:44,570706,946064,743486,927583,456617,723581,718394,159291,59352,14035,570543,945484,743522,926973,456944,723583,718040,159811,59458,14057,570402,946418,742560,927758,456920,722922,718648,159670,59401,14040,36.6
15/07/2017,21:26:44,569634,944584,740631,922417,451089,716177,715935,153630,58248,13710,568023,943251,739289,919554,448368,712164,714791,151627,57825,13617,567662,942470,738875,919090,448340,712574,715290,152006,57900,13623,36.4
15/07/2017,21:29:44,569539,944338,741539,923700,451415,717802,716816,155404,58294,13715,567964,943429,740482,922322,450352,715743,716147,154297,58219,13675,568522,943010,740418,922049,449687,714457,716499,153677,58115,13636,36.3
15/07/2017,21:32:44,568793,943982,741245,923301,450506,716966,717512,155457,58258,13672,568633,943543,740038,922381,450883,716664,716724,155112,58171,13641,568541,943191,740565,922178,449683,715069,716370,154941,57992,13581,36.5
15/07/2017,21:43:07,565514,939386,736363,915189,442102,706899,713168,150410,56614,13135,566055,940005,737358,916560,443597,708190,713881,151266,56751,13154,566265,939873,736804,916039,442696,706801,713564,150805,56610,13111,36.3
15/07/2017,21:53:43,563409,935758,734258,910560,435934,699738,710568,145218,55169,12648,563723,935603,734122,909826,436313,700582,710519,146152,55309,12665,563979,936455,734617,910692,436027,699671,710318,146221,55259,12657,36.2
15/07/2017,21:56:44,562066,934438,731310,907245,432485,695036,708407,143173,54596,12452,561809,933278,730980,905525,431004,693126,707643,141889,54404,12386,561537,933122,731198,904629,430285,692174,708100,141745,54179,12338,36.2
15/07/2017,21:59:44,562430,934132,732192,907407,431730,694823,708789,143791,54402,12360,561966,934253,732887,907019,432020,694841,709122,143823,54321,12335,561316,933148,731237,905232,430095,691636,707840,142589,54037,12263,36.0
15/07/2017,22:02:44,562129,934250,732100,905593,429003,692567,708505,142008,53927,12181,561878,933753,732385,906056,429341,692122,708169,141935,53807,12176,561845,933664,732074,905426,428319,690714,708347,141207,53564,12091,36.0
15/07/2017,22:05:44,560064,931771,730209,901659,425764,688439,707306,139857,53312,12006,560920,932238,730750,902862,426646,688784,707513,140164,53356,12018,561754,932784,731280,903986,427039,689456,708205,140320,53314,12009,36.0
15/07/2017,22:08:44,561553,933693,732160,904267,425725,688549,708316,140170,53022,11899,561392,933144,731384,902851,424436,686930,707922,139406,52766,11845,561077,932780,730873,902890,424368,686235,708146,139062,52777,11825,35.9
15/07/2017,22:11:44,560128,931553,729642,899788,420744,682822,705950,136439,52040,11636,560154,931101,729474,899791,421006,682796,706752,136309,52249,11661,560119,931562,729592,899896,420942,681977,706350,136329,52137,11615,35.9
15/07/2017,22:14:44,561496,932607,731265,902717,423477,686651,707889,140580,52411,11679,561129,932425,731634,902919,422755,685161,708329,140191,52348,11641,561187,932642,731029,902242,422109,684196,707839,139213,52168,11579,35.9
15/07/2017,22:17:44,559650,929681,728663,897334,416894,678125,705287,136054,51413,11354,559454,930004,728392,896813,416616,677499,705357,135874,51274,11331,559141,929923,727489,896695,416351,677257,705631,135997,51187,11312,35.9
15/07/2017,22:20:44,559818,930934,728779,897396,416508,679075,706153,136036,51148,11269,559323,929449,728354,897280,415768,676731,705751,135271,50937,11200,559033,929422,727881,896061,414674,675676,704687,134267,50749,11145,35.8
15/07/2017,22:23:44,558041,927689,726548,894391,412779,673712,704167,133549,50409,11029,558001,927810,726314,893456,411214,671470,703631,132537,50208,10993,558080,928337,726464,893429,411526,671672,703935,132410,50128,10963,35.7
15/07/2017,22:26:44,557841,928061,726825,893851,411423,672727,704290,131987,50127,10925,558731,928697,727294,894104,411221,672316,704441,132635,50025,10891,558202,928299,727779,893835,410719,671961,704920,131914,49900,10848,35.7
15/07/2017,22:29:44,556806,926913,725719,890287,407339,667909,703436,129532,49360,10708,557288,926162,725905,891207,407261,667429,703901,130022,49321,10694,557126,927672,726332,891307,407336,667697,703435,129722,49237,10644,35.6
15/07/2017,22:32:44,556790,926427,725432,889807,405076,665643,703075,129088,48973,10550,556787,925906,725793,888790,405071,665430,702845,128524,48904,10528,556818,926124,725932,890214,404837,665482,702135,129032,48714,10491,35.5
15/07/2017,22:43:07,551300,919705,718645,876384,389057,646604,696978,120170,46002,9682,550978,919448,717587,874500,387462,643992,696172,119244,45714,9606,550388,918035,716457,872732,386412,642592,695402,118157,45524,9555,35.5
15/07/2017,22:53:57,551078,920006,718047,872599,381677,638632,697169,121393,44278,9123,551369,919497,717658,871571,380585,637637,697009,121525,44268,9094,551990,919676,718334,872451,380851,637582,697178,122144,44204,9071,35.3
15/07/2017,23:04:26,550589,918945,717814,868838,373459,630279,696338,118337,42624,8551,550465,918319,717966,869199,373123,630283,696997,118046,42487,8516,550385,918247,717104,867892,371888,628016,696139,117256,42290,8471,34.8
15/07/2017,23:15:10,546926,914148,713401,858913,359315,614215,693396,112886,39924,7756,547000,914358,713601,858878,358714,612800,692990,112486,39783,7712,546378,913568,712775,857614,357605,611628,692687,111852,39601,7671,34.2
15/07/2017,23:25:45,544708,910922,710509,850609,346504,599594,691064,108017,37435,7032,544550,910769,710186,850177,345797,598894,690528,107874,37361,7000,544642,910881,710330,850549,345822,598914,691287,108684,37302,6979,33.9
15/07/2017,23:36:33,541210,906466,705491,839634,330734,581692,687148,105328,34601,6227,541175,906110,705438,838829,329850,580341,686720,105002,34456,6193,540972,905695,705273,837726,329495,579520,686838,104834,34344,6165,33.5
15/07/2017,23:38:32,541137,906633,705937,837984,327859,578551,687101,104970,34143,6103,540854,905998,705481,837534,327664,577772,687333,104871,34014,6060,540826,905742,705333,837051,326907,577078,687422,104725,33880,6025,33.4
15/07/2017,23:41:43,539499,903934,703211,832439,321791,570524,685494,101234,33019,5807,539359,904148,702695,832064,320551,568748,684639,100511,32833,5761,538775,903111,702244,830873,319525,567670,684644,100115,32658,5719,33.1
15/07/2017,23:44:43,537531,901491,700983,827429,315206,562207,683612,98310,32005,5549,537299,901590,701571,827042,314721,561901,683101,98373,31889,5520,537410,902089,700989,826808,314410,561336,683236,98257,31767,5488,32.9
15/07/2017,23:47:43,537186,901555,701234,825364,311284,558168,683549,97191,31227,5341,537513,901993,701246,824600,310377,556945,683015,96977,31074,5300,537064,901260,699558,823355,309046,555015,682793,96047,30865,5250,32.7
15/07/2017,23:49:41,536395,901009,699189,821839,307447,553299,682925,96028,30585,5179,536240,900553,699092,821904,306298,551884,682136,95514,30417,5137,535740,899678,698882,820326,305598,550839,682116,95376,30261,5099,32.7
15/07/2017,23:53:43,534438,897761,697327,816171,300028,544563,679930,93729,29371,4868,534646,898317,696795,815872,299169,543202,680814,93616,29230,4829,534485,898187,697168,815460,298391,542537,680615,93519,29102,4797,32.3
15/07/2017,23:56:43,533820,897431,696203,812508,294821,538075,679521,92387,28493,4642,533804,897310,695655,812156,293800,536916,679594,92053,28309,4601,533522,896796,695328,811175,292761,535497,678963,91578,28137,4561,32.2
15/07/2017,23:58:46,531917,895537,693130,808569,289985,532482,678049,90393,27738,4468,532043,894480,692939,807327,289029,530467,677544,89769,27558,4422,531274,893885,692638,806162,288007,529114,676794,89265,27384,4384,32.2
