05/06/2017,12:01:41,384371,847565,516789,537170,124848,280854,640889,60277,7696,721,386952,847138,518648,540910,126317,283448,642245,61117,7856,743,386368,849623,520301,547264,128104,286321,641954,62026,8007,765,17.6
05/06/2017,12:03:38,387470,850023,521011,544659,129674,287974,643088,62521,8216,795,387769,851572,522117,547168,130696,289818,644688,63205,8337,817,389147,855193,523292,549530,133023,293036,645458,64178,8464,839,17.9
05/06/2017,12:07:41,391509,858719,524925,558947,140423,305134,651274,67838,9411,974,391768,860056,528847,560929,142208,307697,651500,68656,9572,996,392906,860064,528112,563881,143226,308475,651029,69126,9687,1019,17.9
05/06/2017,12:10:14,393767,863449,531310,566994,147251,314485,653584,71414,10147,1089,394000,861985,532184,568016,148630,315430,654116,72078,10270,1113,394586,863469,533432,570059,149921,317207,654645,72693,10422,1140,18.1
05/06/2017,12:13:41,397095,866960,535944,576861,155768,326852,658382,75820,11133,1257,395437,867872,534870,574952,155828,326909,659763,76320,11232,1270,397539,868685,537695,579677,157906,329259,660852,77102,11395,1302,18.2
05/06/2017,12:16:41,398112,871336,538265,582707,161860,333530,662229,80361,11953,1400,400269,871210,541732,585539,163879,338312,661569,81271,12183,1433,400791,872450,539481,586583,165293,340727,662970,81631,12293,1459,18.4
05/06/2017,12:19:41,402205,877869,542731,591599,169523,346543,666667,84698,12862,1561,403374,877954,544655,594165,171425,349042,667534,85493,13065,1591,402209,877166,545015,595315,172206,349342,668423,86552,13174,1619,18.5
05/06/2017,12:21:38,402898,878353,545333,596326,174270,351969,669925,87420,13454,1668,403799,878608,544916,595831,175072,352668,668426,87394,13499,1688,403931,879700,544879,596187,175951,354270,668579,87949,13639,1715,18.7
05/06/2017,12:32:16,411488,891034,556974,620893,197924,384308,681155,100927,16598,2294,412208,891941,556394,621538,198914,385744,680592,101830,16779,2326,410689,892522,554822,619249,198438,385460,678964,101555,16822,2340,19.4
05/06/2017,12:34:14,411670,893312,556572,620738,201015,388659,682252,103591,17129,2406,412878,894796,557375,624326,202381,390102,682345,104066,17286,2441,413546,892622,557961,625995,203459,391739,683927,104760,17481,2473,19.6
05/06/2017,12:36:13,412561,893558,556644,625793,204060,392990,682529,105229,17658,2525,413467,895934,559727,627125,205767,394558,683379,105957,17843,2546,412986,894101,557955,627470,206553,395603,682857,105768,17932,2582,19.7
05/06/2017,12:40:41,415845,898604,561737,635347,213398,405408,686692,109988,19007,2810,415640,900146,562436,636324,214772,406005,687154,111001,19109,2839,415560,899108,561996,636135,215301,407546,686723,111404,19224,2874,19.7
05/06/2017,12:42:39,415873,900814,563975,637982,217040,409002,687292,112451,19506,2927,416142,900757,561982,637971,217357,409661,686572,112771,19583,2949,415610,900948,562369,636589,219387,411443,687244,112909,19694,3007,19.9
05/06/2017,12:46:41,417606,901035,565209,642104,223095,417401,688722,116000,20577,3176,418258,901893,563636,642402,224859,419298,688648,116239,20615,3200,419031,901447,564537,643924,225530,420002,688738,117426,20816,3258,20.0
05/06/2017,12:48:48,418289,900694,565277,645298,227198,421817,687680,118454,21081,3303,417517,901307,564833,643516,227856,422249,688319,118930,21229,3340,416475,902301,564784,645064,228346,422487,687647,119126,21351,3365,20.2
05/06/2017,12:59:09,423286,910010,570810,658717,243339,441584,695352,127139,23805,3969,422274,909511,570214,656981,244173,442619,695647,126740,23848,3992,423115,910699,572331,659974,245712,443265,696085,128317,24065,4040,21.0
05/06/2017,13:09:51,429622,919470,580796,675616,260839,464308,703146,137925,26704,4700,428570,919578,580503,677249,261137,464966,703173,137224,26619,4708,428055,919634,577756,673242,260780,463044,703898,137091,26671,4705,21.7
05/06/2017,13:11:49,427942,918892,579086,674400,262280,466011,704502,138590,26925,4787,428306,920606,579441,675660,263442,466586,704656,138509,27050,4813,428935,920707,580200,676668,264182,467267,704096,139029,27171,4850,21.8
05/06/2017,13:16:41,430054,923380,580548,679861,268827,472858,706032,142576,28049,5089,430653,922725,582162,680238,269946,473423,707396,142895,28168,5119,430133,923405,582085,680168,270085,475359,706979,143527,28242,5155,21.7
05/06/2017,13:18:39,431229,924938,583820,682394,272056,475628,707986,145057,28534,5222,431221,925694,583715,685062,273821,477916,707615,145682,28807,5282,431796,925883,583837,686528,273783,478433,708152,146270,28863,5291,21.9
05/06/2017,13:22:41,431362,926119,583452,685116,276323,481513,709389,148413,29357,5467,431829,926444,582721,684729,276884,482955,709745,148596,29500,5494,432077,927655,584414,688312,277588,482963,708669,148828,29625,5531,22.0
05/06/2017,13:25:41,432213,926801,584318,687825,280327,485261,710109,150071,29996,5661,432413,927423,585355,690365,281218,486886,709267,150980,30241,5699,433676,927307,586742,689641,282441,487774,709974,151424,30359,5732,22.0
05/06/2017,13:28:41,432439,928060,584742,690869,284271,490473,710569,153207,30697,5847,432766,928269,584976,690904,284065,490024,710479,152936,30809,5870,433231,927830,585349,691664,285277,491385,711209,154267,30943,5901,22.1
05/06/2017,13:31:40,434192,928518,587091,692967,287214,493635,711759,155681,31369,6032,434138,929609,587569,694210,287854,495279,712030,156170,31543,6076,434647,929760,586984,694852,288880,496633,712176,156021,31594,6106,22.1
05/06/2017,13:34:41,434026,930261,586677,694193,289720,495944,712810,157979,31861,6197,435257,931984,587625,696176,291282,498308,713584,158914,32068,6248,434549,931031,588362,698148,291722,499377,713672,159589,32207,6286,22.3
05/06/2017,13:37:41,435470,933493,588700,697789,294001,502654,714792,161214,32604,6396,436513,932410,589977,701324,295344,503546,714589,161883,32875,6477,435767,933620,589570,699597,295817,503797,714786,162201,32949,6488,22.4
05/06/2017,13:40:41,436994,932938,589965,701860,297948,507260,714269,164133,33272,6589,435954,932608,589509,699583,297855,507244,716089,164084,33394,6610,435633,933401,589189,700243,297875,506067,714456,164123,33405,6653,22.6
05/06/2017,13:43:41,437828,934944,590710,702700,300538,508873,715957,165377,33666,6733,438147,934563,591453,705273,302042,511635,716246,166776,34050,6830,437953,935121,591520,706219,301728,510478,716990,166319,33999,6811,22.8
05/06/2017,13:46:41,438226,935326,591827,705608,303927,512998,716225,167800,34404,6936,436932,933934,590509,705267,302903,513044,716201,168015,34467,6959,437449,934246,591021,705175,304110,513079,716007,167152,34561,6993,22.9
05/06/2017,13:48:40,438337,935619,592057,707121,305639,515492,716867,168144,34812,7060,438474,936334,592156,706543,305925,515494,718002,167837,34915,7088,438351,936401,592224,706162,306440,515577,717741,168025,34864,7087,23.1
05/06/2017,13:58:57,441576,940174,597110,714225,315380,526417,720543,175631,36718,7631,440771,939613,594751,713991,315482,527789,719439,175284,36676,7666,440419,938943,594044,712919,315649,525717,719893,175451,36737,7669,24.0
05/06/2017,14:10:42,443740,945260,597310,718500,324898,537567,725346,182938,38593,8252,444638,945694,599593,722840,326786,541581,724951,183206,38735,8274,445248,945906,601985,726202,328170,541864,725174,184477,38964,8349,24.7
05/06/2017,14:13:42,444054,944562,599166,723391,328147,540687,724826,185293,39102,8421,445462,945369,599654,723757,329537,541641,724818,185409,39243,8460,444718,943907,597317,720709,327881,538422,724086,185007,39076,8433,24.8
05/06/2017,14:16:42,446177,945964,601714,726008,330720,544248,725153,187275,39653,8571,445408,946797,600137,725436,331000,543203,725427,186341,39529,8561,445450,945392,599963,726128,332098,546249,724716,188607,40015,8660,25.0
05/06/2017,14:19:42,444363,942813,596775,720917,330901,543053,722591,187194,39618,8636,444255,942340,597262,721944,331060,543663,722599,188731,39962,8729,445257,944363,599587,724610,333012,545028,724828,189175,40184,8781,25.1
05/06/2017,14:22:03,445661,946281,597353,722542,332530,544874,724321,188081,40001,8771,444753,944567,597782,722982,332349,544722,724969,188366,40184,8805,446797,947111,600275,726906,334019,547706,725032,188910,40487,8852,25.3
05/06/2017,14:32:19,449231,952001,603797,733064,340875,555741,729132,195290,41709,9292,449462,951782,602402,729742,340397,553919,728267,195329,41706,9299,449601,951616,602716,731675,342191,555492,730040,196251,41898,9331,26.1
05/06/2017,14:42:52,449290,950871,602916,733515,345211,560248,730446,198618,42954,9715,450902,953475,604855,736173,347541,561823,730248,198253,43051,9769,451215,953221,604877,735143,346923,561881,729887,198741,43069,9747,26.5
05/06/2017,14:53:11,452179,955817,607116,738860,353815,569743,732945,204839,44482,10251,451274,955564,605463,738520,352283,567473,732468,204076,44213,10175,452583,956111,607770,740603,354441,569671,732756,205322,44400,10232,26.5
05/06/2017,15:03:44,451466,954330,605072,739227,356558,571770,731363,206011,45117,10519,451849,954592,606796,741223,357569,572408,731264,206849,45277,10563,451610,953740,604248,739675,357061,570744,730375,206473,45254,10550,26.7
05/06/2017,15:05:43,449295,951189,602663,736356,355025,568459,728927,204238,44972,10497,450077,951678,603852,739093,357391,569899,729678,205208,45203,10556,451100,951672,605461,740692,358171,573368,729595,207122,45375,10618,26.7
05/06/2017,15:07:42,452703,954156,606508,741345,357313,570874,730417,207629,45547,10638,449291,952105,602062,735030,356480,569044,729601,206515,45205,10595,451300,952709,605663,739921,358366,571490,729834,206940,45486,10646,26.7
05/06/2017,15:10:42,450541,953623,604554,739827,358798,573920,730722,207171,45801,10767,451112,955559,604527,739683,358832,572225,731692,207205,45634,10757,451929,953803,606022,741916,360980,575005,730594,208681,45973,10788,26.6
05/06/2017,15:13:42,452604,956307,607316,743131,363157,576935,733385,211405,46185,10905,454907,957127,608015,744358,362266,578817,734015,211699,46307,10935,453251,956953,610120,745448,363350,580555,733425,212968,46553,10951,26.6
05/06/2017,15:16:42,452257,957688,608505,746018,364282,581029,734074,213708,46663,11034,453992,959030,607968,744787,363972,579457,735200,214665,46730,11054,454045,959506,609439,746101,364544,580456,735531,215087,46707,11064,26.5
05/06/2017,15:19:42,453764,957935,608928,747421,364248,579166,733914,212225,46780,11100,452539,956901,606642,743765,363756,578730,733158,211469,46777,11075,452285,957218,607024,743065,363639,577623,733925,211553,46604,11049,26.6
05/06/2017,15:22:42,452835,956982,606312,743359,363705,577143,733476,210677,46809,11107,452353,957670,607249,742253,363593,578115,733126,211614,46627,11074,453534,958253,608637,746058,366354,581222,733400,213678,47206,11256,26.7
05/06/2017,15:25:42,454527,958934,609117,746023,367111,581487,732124,215789,47300,11265,451175,953074,606850,742720,365201,580254,732076,215007,47488,11303,451763,955189,605976,742827,364716,578585,731797,213926,47015,11247,26.7
05/06/2017,15:36:01,454885,960529,610657,750997,372163,586630,735815,222595,48259,11644,455289,960205,609306,749496,371823,586325,735165,222079,48253,11621,454351,959512,608909,747578,370278,584473,735491,219459,48033,11568,27.4
05/06/2017,15:46:37,455060,960612,606751,747580,372321,588122,735976,221648,48507,11802,455070,960681,610020,749901,373810,590053,735786,223519,48973,11925,454645,961261,607306,749656,375294,590299,736650,226979,49122,11960,27.8
05/06/2017,15:49:42,456915,961885,610626,750767,375127,592022,737630,226753,49317,12086,455748,962293,608233,749786,374700,589042,736918,227883,49178,11976,455942,960529,609765,750066,374927,589442,735319,226591,49182,11982,28.0
05/06/2017,15:52:42,456822,964076,610761,754765,376279,591493,737361,225357,49285,12038,458388,963752,612746,754454,378369,594064,737841,227744,49784,12144,456352,964395,609034,751816,376670,591915,737673,226914,49526,12057,28.0
05/06/2017,15:55:42,456576,961956,610293,750423,377162,592806,737334,228091,49430,12053,457235,963811,610667,752797,376991,592665,737994,227920,49593,12131,458563,964020,613083,755259,378904,594389,738774,231132,49833,12228,28.0
05/06/2017,15:58:43,455637,964395,609467,750107,376291,591402,738784,227870,49434,12133,457666,963652,610733,752885,378608,592834,738791,229342,49835,12219,456747,963711,612133,752841,379307,594518,738585,227614,49781,12230,28.1
05/06/2017,16:01:43,456201,962105,610113,752679,378270,593425,737521,227190,49791,12257,456689,963670,610566,753031,379053,593671,738468,227460,49915,12248,457712,962904,610898,753664,378747,593912,737459,228578,49888,12247,28.2
05/06/2017,16:04:43,457431,963486,611019,753458,379989,595843,737227,230251,50078,12290,457433,963063,610370,752962,380225,594998,737298,229121,50101,12337,457733,963753,611317,753543,380415,596109,738233,229970,50163,12397,28.2
05/06/2017,16:07:43,457351,965520,611174,753973,381665,596896,739955,231046,50391,12434,457262,965320,610317,752561,380769,594437,739998,230161,50146,12364,458326,965749,610544,753686,381379,595785,739009,230027,50248,12404,28.2
05/06/2017,16:10:43,457190,964924,610293,751705,380510,595544,738770,228183,50296,12426,458067,964391,612110,754335,381917,596871,738956,230023,50379,12476,457457,963763,608210,749800,379577,594465,739265,228746,50279,12411,28.3
05/06/2017,16:13:43,457504,962991,610956,754633,382495,598263,738633,230333,50538,12508,458224,964744,611845,753801,382565,598419,739161,230875,50723,12573,457964,965589,610869,754685,382885,598221,738918,232172,50682,12557,28.3
05/06/2017,16:16:43,457922,964512,612096,753700,383050,598719,739282,230383,50922,12606,458876,964593,611970,755499,383430,598187,739697,231294,50891,12642,459034,964415,611088,755118,382782,596083,739972,231109,50727,12574,28.4
05/06/2017,16:19:43,458836,965445,611839,756241,384606,599124,739873,232756,51029,12647,458122,964706,611025,754558,383157,597044,738453,230205,50715,12611,457991,964492,613562,757120,385412,599303,739001,233212,50973,12610,28.6
05/06/2017,16:22:43,458128,966129,611406,755224,384432,598947,739537,232973,51170,12718,457845,965989,610974,755108,383617,597037,739856,231621,50962,12690,458665,966601,610400,755275,384680,598253,739928,234266,51220,12767,28.7
05/06/2017,16:25:43,459355,965779,611172,755904,385247,600603,740219,231131,51240,12763,458826,966315,610680,755520,385622,600040,740273,231169,51145,12761,459676,966161,612394,755670,386282,599279,740196,230224,51116,12761,28.8
05/06/2017,16:37:43,460983,968595,613006,756919,388588,602734,741427,233405,51691,12959,460717,968432,612995,757950,388215,603122,741893,233682,51712,12978,461627,968221,613802,758225,388843,602782,742167,234114,51824,13004,29.4
05/06/2017,16:40:43,461408,968611,613526,758935,389599,604201,741778,236591,52015,13076,461446,968968,612923,756696,388623,602466,742420,234902,51652,12989,460305,969279,610992,757672,388434,602356,741840,233252,51814,12992,29.5
05/06/2017,16:43:43,460224,968326,613046,759145,390274,605122,741669,235991,51964,13062,460343,968767,611105,756722,389604,603445,741074,235558,51918,13057,461697,969566,612754,758057,389106,604369,742334,237166,52000,13079,29.6
05/06/2017,16:46:43,460188,969838,611115,756849,389467,603305,742201,238461,52019,13068,461032,968702,613344,758712,390652,604934,742877,238239,52254,13166,462255,968861,614470,758371,390868,603768,741591,236233,52143,13090,29.5
05/06/2017,16:49:43,460972,969020,612246,757521,389357,603789,741964,235881,52168,13129,460859,968226,611974,757932,389673,603422,742279,237021,52237,13148,460982,969200,612753,758618,390406,604050,742276,237738,52270,13163,29.4
05/06/2017,16:52:43,459982,965876,610902,758485,389904,604539,740316,235286,52146,13137,458880,966298,610633,756563,389900,602189,739339,234682,51946,13088,460057,967366,612311,756885,389833,602906,740703,236354,52085,13161,29.5
05/06/2017,16:55:43,459215,964004,609866,756253,389090,602811,739762,233889,52143,13137,459714,967432,610901,756357,389498,602566,741026,233115,52096,13134,460581,967683,610442,753820,388920,601920,740409,233516,51874,13106,29.7
05/06/2017,16:58:43,460391,967878,610442,756918,390404,603133,741003,236210,52215,13163,460557,968514,609709,755437,387839,599292,740075,231457,51857,13087,458704,964434,609514,754363,388713,599349,737608,228699,51710,13075,29.9
05/06/2017,17:01:43,459255,962240,608101,753783,387767,600403,737212,233525,52206,13157,457313,964440,607863,752416,387429,597924,737569,231896,51902,13114,456891,961132,606978,751744,388322,598638,737618,231287,51800,13075,29.9
05/06/2017,17:04:43,459611,966275,608541,753026,387597,600371,739066,232930,52015,13154,458294,963384,607161,752368,388292,600537,738265,232865,51832,13109,458683,964173,608359,753794,388816,600950,738033,233727,51970,13120,30.0
05/06/2017,17:07:43,461406,966986,611189,755835,390918,602643,740634,237492,52332,13238,460362,966857,610129,755859,390243,601491,740549,237129,52257,13205,460032,965803,610376,757197,391851,603527,739622,236647,52298,13221,30.1
05/06/2017,17:10:43,459705,964895,608475,753220,389715,600813,739355,236641,52184,13245,460286,964849,608998,754043,390362,600968,738782,235944,52228,13235,459893,965881,610562,756020,391608,603405,738571,236098,52294,13245,30.0
05/06/2017,17:13:43,460135,970454,610606,755469,391952,604408,742156,244225,52527,13326,460643,969101,611034,757506,393374,604294,742124,243364,52616,13332,460593,968921,610356,757058,391079,602229,741737,240457,52485,13325,29.9
05/06/2017,17:16:43,460806,966785,610543,757320,392079,604193,740363,240420,52444,13325,460777,968301,611131,757450,393080,605592,741086,241039,52496,13321,459573,965256,608942,755098,391303,601906,740077,241722,52383,13317,30.0
05/06/2017,17:19:43,459139,965626,608544,754483,391186,602146,739134,240774,52454,13317,460097,966592,609623,755183,390858,602192,739986,242336,52217,13277,458448,964791,606481,751173,388987,598843,736319,239387,52050,13232,30.1
05/06/2017,17:22:43,459224,966125,610330,755685,393960,605214,739806,244182,52527,13343,459584,966283,609156,756211,391863,602474,739491,244533,52466,13362,459358,965504,608253,754847,390990,601344,739051,243326,52443,13321,30.1
05/06/2017,17:25:43,460403,968049,609245,754872,392493,603979,741360,245641,52642,13397,460913,968573,609737,756265,391955,601731,741349,244710,52466,13335,460478,968029,609560,754980,391571,602405,741515,246516,52605,13373,30.1
05/06/2017,17:37:43,461480,969739,609403,754128,391797,602038,742193,242815,52500,13371,461306,969544,609115,753794,391567,601041,742105,241177,52249,13326,462501,969277,609733,754293,390881,600602,741230,241981,52391,13341,30.9
05/06/2017,17:40:43,462704,969479,610231,755860,392513,603747,741012,242953,52652,13399,461118,969230,609018,753395,391829,601055,741794,241554,52468,13344,461476,967921,608170,752295,390244,600522,740449,238617,52145,13301,31.0
05/06/2017,17:43:43,460381,965792,607116,751968,391134,601330,741279,240120,52322,13335,460698,967599,608076,751794,389724,599173,740660,239643,52122,13301,460405,967052,607963,752594,390010,600666,739146,239382,52135,13277,31.0
05/06/2017,17:46:43,461219,968296,608705,753219,390656,600277,740731,240519,52279,13326,461744,967912,608385,753030,391389,601262,740236,241626,52274,13339,459312,964919,606416,752134,390069,598743,739025,239776,52309,13287,30.9
05/06/2017,17:49:43,459775,967300,607301,752514,391229,598987,740735,241393,52380,13352,460868,967984,608598,750526,390855,600375,740624,241017,52250,13334,460719,967238,608483,753344,391351,599761,739868,241174,52300,13343,30.9
05/06/2017,17:52:43,459016,965806,605459,750095,388550,599297,738436,235632,51831,13237,458724,963659,605675,749302,388204,595734,736962,234280,51872,13256,458884,963769,605978,750448,389497,596753,738208,233705,51989,13249,30.9
05/06/2017,17:55:43,460983,967189,608454,754197,390985,601152,739744,236444,52037,13303,460656,966974,607975,752459,390192,597699,740103,236607,52070,13274,460344,966495,607787,752301,390234,599121,740368,238379,52131,13283,30.8
05/06/2017,17:58:43,460448,966966,607448,750197,388528,598498,739452,235876,51980,13268,459559,966653,607100,751151,390444,598642,740283,235910,52082,13289,461240,967785,607978,751616,389693,597428,739014,235542,52027,13261,30.8
05/06/2017,18:01:43,460762,965134,607049,750012,389312,598150,738452,234672,51965,13244,459563,966368,606017,748956,388411,595320,738982,233549,51690,13197,459469,966200,605146,747963,388872,595508,738905,233919,51817,13218,30.9
05/06/2017,18:04:43,458857,963315,604857,748100,388005,595352,737373,231447,51615,13162,458355,963099,602910,747307,387754,594038,735814,230743,51642,13166,458438,961917,605560,746522,387855,594934,737009,230835,51768,13211,31.0
05/06/2017,18:07:43,458071,961458,603606,746533,385883,594175,734807,226040,51568,13155,457204,961863,602986,744815,385396,591480,736646,226439,51368,13110,457817,960829,601982,744696,385749,592764,735526,226413,51439,13150,31.1
05/06/2017,18:10:43,458040,962855,603526,745058,385385,591783,735310,225656,51353,13088,456484,959966,602219,744557,386061,591964,735220,226522,51349,13085,458329,962111,604186,746917,386880,593890,735211,229604,51637,13162,31.3
05/06/2017,18:13:43,459291,965913,604919,747745,388085,594864,739526,231903,51852,13240,460142,966714,604353,745497,387194,593330,738794,231737,51702,13207,459257,965758,604948,747451,388234,594205,738635,232532,51833,13229,31.5
05/06/2017,18:16:43,459202,964958,604089,746969,387398,595192,737817,231226,51821,13234,459277,964800,603906,746427,387873,594183,738228,231575,51698,13222,458057,964256,601331,743669,386224,592861,737137,231363,51479,13157,31.6
05/06/2017,18:19:43,458137,962597,602002,741748,384429,591456,736193,229705,51273,13134,459024,962002,603568,745675,387279,594034,735566,231815,51732,13210,459362,963235,603242,746999,388298,596337,738083,233510,51842,13248,31.7
05/06/2017,18:22:43,460522,964453,603918,747275,389783,597745,739008,233238,51818,13271,459718,966586,605570,749362,389979,597630,738611,233873,51874,13273,459195,964635,603570,745762,387683,592800,737629,231528,51617,13180,31.6
05/06/2017,18:25:43,458843,962945,602334,744439,387888,595421,736057,228291,51628,13193,458171,962546,604188,745380,386595,591930,736164,228051,51512,13144,458450,963153,604460,745583,386635,592622,735989,228231,51631,13192,31.5
05/06/2017,18:37:43,458595,963612,603497,745397,387732,593907,738210,231692,51726,13219,459953,964675,602814,744886,387246,592504,737583,231311,51503,13145,458659,963506,601927,743797,387466,592715,736845,229176,51544,13146,32.1
05/06/2017,18:40:43,457662,961866,602480,743837,386909,593094,735315,226548,51357,13126,458649,962648,601355,744980,386088,591530,735283,224984,51411,13109,458752,961505,601452,743744,385424,589272,735888,225051,51231,13050,32.2
05/06/2017,18:43:43,457451,961872,601060,743466,385245,590305,736209,225868,51087,13063,459003,962222,601468,743302,385484,592055,737013,225920,51426,13110,459735,965254,601177,742274,385094,589761,738422,225439,51086,13009,32.3
05/06/2017,18:46:43,460848,965820,603454,746008,387102,594133,738524,228050,51582,13176,460226,965985,604047,745206,386758,593182,738490,227147,51529,13118,460571,966033,604044,746126,386831,592969,738827,226846,51522,13141,32.3
05/06/2017,18:49:43,461660,966650,604125,747349,388638,594440,740037,231535,51843,13160,460285,968636,603306,745643,387598,594414,739506,230377,51608,13167,461451,966603,604159,746228,387866,593927,738346,230204,51615,13190,32.3
05/06/2017,18:52:43,460176,965499,603888,746759,387238,592693,736414,228329,51506,13114,459128,963110,601754,743199,385819,590654,736938,227983,51339,13117,460852,965928,603817,745563,386985,593685,737644,229043,51435,13099,32.3
05/06/2017,18:55:43,461058,966630,603205,745035,386387,593072,738873,232274,51606,13157,461113,966621,604279,747329,388228,594873,739245,232881,51814,13172,461606,967144,603599,746255,389020,593243,739169,233439,51744,13210,32.4
05/06/2017,18:58:43,461872,967129,605722,748955,389035,595595,738971,233502,51761,13200,459730,967626,602578,745189,386525,591742,740424,232216,51587,13138,406207,964992,532717,656390,339045,522938,739295,208739,46199,11846,32.5
05/06/2017,19:01:43,462045,967766,603930,746908,388604,595499,741120,232582,51757,13207,460709,968116,605191,747958,388078,593752,739967,230676,51543,13143,461467,967640,604353,746647,387848,594429,740324,231660,51655,13171,32.7
